country,crop,year,yield_hg_ha,rain_mm,pesticides_t,temp_c,gdp_tier
Tunisia,Potatoes,1997,125652,207,909,19.54,Middle
Tunisia,Wheat,1997,11061,207,909,19.54,Middle
Tunisia,Potatoes,1998,137850,207,868.44,19.19,Middle
Tunisia,Wheat,1998,14248,207,868.44,19.19,Middle
Tunisia,Potatoes,1999,164103,207,827.87,19.97,Middle
Tunisia,Wheat,1999,14184,207,827.87,19.97,Middle
Tunisia,Potatoes,2000,140097,207,787.31,19.76,Middle
Tunisia,Wheat,2000,11727,207,787.31,19.76,Middle
Tunisia,Potatoes,2001,154930,207,746.75,20.04,Middle
Tunisia,Wheat,2001,20000,207,746.75,20.04,Middle
Tunisia,Potatoes,2002,140399,207,706.18,19.74,Middle
Tunisia,Wheat,2002,14144,207,706.18,19.74,Middle
Tunisia,Potatoes,2004,154959,207,625.06,19.37,Middle
Tunisia,Wheat,2004,16634,207,625.06,19.37,Middle
Tunisia,Potatoes,2005,123604,207,584.49,19.12,Middle
Tunisia,Wheat,2005,16918,207,584.49,19.12,Middle
Tunisia,Potatoes,2006,146586,207,543.93,19.82,Middle
Tunisia,Wheat,2006,14941,207,543.93,19.82,Middle
Tunisia,Potatoes,2007,145418,207,503.37,19.71,Middle
Tunisia,Wheat,2007,18762,207,503.37,19.71,Middle
Tunisia,Potatoes,2008,149194,207,462.8,19.76,Middle
Tunisia,Wheat,2008,17174,207,462.8,19.76,Middle
Tunisia,Potatoes,2009,144321,207,422.24,19.64,Middle
Tunisia,Wheat,2009,21038,207,422.24,19.64,Middle
Tunisia,Potatoes,2010,155462,207,422.24,19.76,Middle
Tunisia,Wheat,2010,18923,207,422.24,19.76,Middle
Tunisia,Potatoes,2011,148760,207,422.24,19.53,Middle
Tunisia,Wheat,2011,20791,207,422.24,19.53,Middle
Tunisia,Potatoes,2012,150215,207,422.24,20.12,Middle
Tunisia,Wheat,2012,20203,207,422.24,20.12,Middle
Tunisia,Potatoes,2013,160417,207,422.24,20,Middle
Tunisia,Wheat,2013,14614,207,422.24,20,Middle
Turkey,Maize,1990,40803,593,29918,19.22,Middle
Turkey,Maize,1990,40803,593,29918,10.51,Middle
Turkey,Maize,1990,40803,593,29918,11.91,Middle
Turkey,Maize,1990,40803,593,29918,14.01,Middle
Turkey,Maize,1990,40803,593,29918,17.94,Middle
Turkey,Potatoes,1990,224367,593,29918,19.22,Middle
Turkey,Potatoes,1990,224367,593,29918,10.51,Middle
Turkey,Potatoes,1990,224367,593,29918,11.91,Middle
Turkey,Potatoes,1990,224367,593,29918,14.01,Middle
Turkey,Potatoes,1990,224367,593,29918,17.94,Middle
Turkey,"Rice, paddy",1990,49625,593,29918,19.22,Middle
Turkey,"Rice, paddy",1990,49625,593,29918,10.51,Middle
Turkey,"Rice, paddy",1990,49625,593,29918,11.91,Middle
Turkey,"Rice, paddy",1990,49625,593,29918,14.01,Middle
Turkey,"Rice, paddy",1990,49625,593,29918,17.94,Middle
Turkey,Soybeans,1990,21892,593,29918,19.22,Middle
Turkey,Soybeans,1990,21892,593,29918,10.51,Middle
Turkey,Soybeans,1990,21892,593,29918,11.91,Middle
Turkey,Soybeans,1990,21892,593,29918,14.01,Middle
Turkey,Soybeans,1990,21892,593,29918,17.94,Middle
Turkey,Wheat,1990,21227,593,29918,19.22,Middle
Turkey,Wheat,1990,21227,593,29918,10.51,Middle
Turkey,Wheat,1990,21227,593,29918,11.91,Middle
Turkey,Wheat,1990,21227,593,29918,14.01,Middle
Turkey,Wheat,1990,21227,593,29918,17.94,Middle
Turkey,Maize,1991,42489,593,24343,18.94,Middle
Turkey,Maize,1991,42489,593,24343,10.37,Middle
Turkey,Maize,1991,42489,593,24343,11.2,Middle
Turkey,Maize,1991,42489,593,24343,13.21,Middle
Turkey,Maize,1991,42489,593,24343,17.04,Middle
Turkey,Potatoes,1991,230653,593,24343,18.94,Middle
Turkey,Potatoes,1991,230653,593,24343,10.37,Middle
Turkey,Potatoes,1991,230653,593,24343,11.2,Middle
Turkey,Potatoes,1991,230653,593,24343,13.21,Middle
Turkey,Potatoes,1991,230653,593,24343,17.04,Middle
Turkey,"Rice, paddy",1991,49505,593,24343,18.94,Middle
Turkey,"Rice, paddy",1991,49505,593,24343,10.37,Middle
Turkey,"Rice, paddy",1991,49505,593,24343,11.2,Middle
Turkey,"Rice, paddy",1991,49505,593,24343,13.21,Middle
Turkey,"Rice, paddy",1991,49505,593,24343,17.04,Middle
Turkey,Soybeans,1991,22222,593,24343,18.94,Middle
Turkey,Soybeans,1991,22222,593,24343,10.37,Middle
Turkey,Soybeans,1991,22222,593,24343,11.2,Middle
Turkey,Soybeans,1991,22222,593,24343,13.21,Middle
Turkey,Soybeans,1991,22222,593,24343,17.04,Middle
Turkey,Wheat,1991,21288,593,24343,18.94,Middle
Turkey,Wheat,1991,21288,593,24343,10.37,Middle
Turkey,Wheat,1991,21288,593,24343,11.2,Middle
Turkey,Wheat,1991,21288,593,24343,13.21,Middle
Turkey,Wheat,1991,21288,593,24343,17.04,Middle
Turkey,Maize,1992,42427,593,27110,17.68,Middle
Turkey,Maize,1992,42427,593,27110,9.06,Middle
Turkey,Maize,1992,42427,593,27110,10.77,Middle
Turkey,Maize,1992,42427,593,27110,13.01,Middle
Turkey,Maize,1992,42427,593,27110,16.91,Middle
Turkey,Potatoes,1992,236046,593,27110,17.68,Middle
Turkey,Potatoes,1992,236046,593,27110,9.06,Middle
Turkey,Potatoes,1992,236046,593,27110,10.77,Middle
Turkey,Potatoes,1992,236046,593,27110,13.01,Middle
Turkey,Potatoes,1992,236046,593,27110,16.91,Middle
Turkey,"Rice, paddy",1992,50026,593,27110,17.68,Middle
Turkey,"Rice, paddy",1992,50026,593,27110,9.06,Middle
Turkey,"Rice, paddy",1992,50026,593,27110,10.77,Middle
Turkey,"Rice, paddy",1992,50026,593,27110,13.01,Middle
Turkey,"Rice, paddy",1992,50026,593,27110,16.91,Middle
Turkey,Soybeans,1992,20652,593,27110,17.68,Middle
Turkey,Soybeans,1992,20652,593,27110,9.06,Middle
Turkey,Soybeans,1992,20652,593,27110,10.77,Middle
Turkey,Soybeans,1992,20652,593,27110,13.01,Middle
Turkey,Soybeans,1992,20652,593,27110,16.91,Middle
Turkey,Wheat,1992,20405,593,27110,17.68,Middle
Turkey,Wheat,1992,20405,593,27110,9.06,Middle
Turkey,Wheat,1992,20405,593,27110,10.77,Middle
Turkey,Wheat,1992,20405,593,27110,13.01,Middle
Turkey,Wheat,1992,20405,593,27110,16.91,Middle
Turkey,Maize,1993,45455,593,28042,18.82,Middle
Turkey,Maize,1993,45455,593,28042,9.96,Middle
Turkey,Maize,1993,45455,593,28042,11.45,Middle
Turkey,Maize,1993,45455,593,28042,13.32,Middle
Turkey,Maize,1993,45455,593,28042,17.39,Middle
Turkey,Potatoes,1993,242315,593,28042,18.82,Middle
Turkey,Potatoes,1993,242315,593,28042,9.96,Middle
Turkey,Potatoes,1993,242315,593,28042,11.45,Middle
Turkey,Potatoes,1993,242315,593,28042,13.32,Middle
Turkey,Potatoes,1993,242315,593,28042,17.39,Middle
Turkey,"Rice, paddy",1993,50176,593,28042,18.82,Middle
Turkey,"Rice, paddy",1993,50176,593,28042,9.96,Middle
Turkey,"Rice, paddy",1993,50176,593,28042,11.45,Middle
Turkey,"Rice, paddy",1993,50176,593,28042,13.32,Middle
Turkey,"Rice, paddy",1993,50176,593,28042,17.39,Middle
Turkey,Soybeans,1993,23551,593,28042,18.82,Middle
Turkey,Soybeans,1993,23551,593,28042,9.96,Middle
Turkey,Soybeans,1993,23551,593,28042,11.45,Middle
Turkey,Soybeans,1993,23551,593,28042,13.32,Middle
Turkey,Soybeans,1993,23551,593,28042,17.39,Middle
Turkey,Wheat,1993,21642,593,28042,18.82,Middle
Turkey,Wheat,1993,21642,593,28042,9.96,Middle
Turkey,Wheat,1993,21642,593,28042,11.45,Middle
Turkey,Wheat,1993,21642,593,28042,13.32,Middle
Turkey,Wheat,1993,21642,593,28042,17.39,Middle
Turkey,Maize,1994,38181,593,24219,19.76,Middle
Turkey,Maize,1994,38181,593,24219,11.7,Middle
Turkey,Maize,1994,38181,593,24219,12.83,Middle
Turkey,Maize,1994,38181,593,24219,14.88,Middle
Turkey,Maize,1994,38181,593,24219,18.35,Middle
Turkey,Potatoes,1994,229189,593,24219,19.76,Middle
Turkey,Potatoes,1994,229189,593,24219,11.7,Middle
Turkey,Potatoes,1994,229189,593,24219,12.83,Middle
Turkey,Potatoes,1994,229189,593,24219,14.88,Middle
Turkey,Potatoes,1994,229189,593,24219,18.35,Middle
Turkey,"Rice, paddy",1994,50554,593,24219,19.76,Middle
Turkey,"Rice, paddy",1994,50554,593,24219,11.7,Middle
Turkey,"Rice, paddy",1994,50554,593,24219,12.83,Middle
Turkey,"Rice, paddy",1994,50554,593,24219,14.88,Middle
Turkey,"Rice, paddy",1994,50554,593,24219,18.35,Middle
Turkey,Soybeans,1994,24138,593,24219,19.76,Middle
Turkey,Soybeans,1994,24138,593,24219,11.7,Middle
Turkey,Soybeans,1994,24138,593,24219,12.83,Middle
Turkey,Soybeans,1994,24138,593,24219,14.88,Middle
Turkey,Soybeans,1994,24138,593,24219,18.35,Middle
Turkey,Wheat,1994,17975,593,24219,19.76,Middle
Turkey,Wheat,1994,17975,593,24219,11.7,Middle
Turkey,Wheat,1994,17975,593,24219,12.83,Middle
Turkey,Wheat,1994,17975,593,24219,14.88,Middle
Turkey,Wheat,1994,17975,593,24219,18.35,Middle
Turkey,Maize,1995,37322,593,27328,19.15,Middle
Turkey,Maize,1995,37322,593,27328,10.93,Middle
Turkey,Maize,1995,37322,593,27328,12.06,Middle
Turkey,Maize,1995,37322,593,27328,14.14,Middle
Turkey,Maize,1995,37322,593,27328,17.64,Middle
Turkey,Potatoes,1995,237707,593,27328,19.15,Middle
Turkey,Potatoes,1995,237707,593,27328,10.93,Middle
Turkey,Potatoes,1995,237707,593,27328,12.06,Middle
Turkey,Potatoes,1995,237707,593,27328,14.14,Middle
Turkey,Potatoes,1995,237707,593,27328,17.64,Middle
Turkey,"Rice, paddy",1995,50045,593,27328,19.15,Middle
Turkey,"Rice, paddy",1995,50045,593,27328,10.93,Middle
Turkey,"Rice, paddy",1995,50045,593,27328,12.06,Middle
Turkey,"Rice, paddy",1995,50045,593,27328,14.14,Middle
Turkey,"Rice, paddy",1995,50045,593,27328,17.64,Middle
Turkey,Soybeans,1995,24194,593,27328,19.15,Middle
Turkey,Soybeans,1995,24194,593,27328,10.93,Middle
Turkey,Soybeans,1995,24194,593,27328,12.06,Middle
Turkey,Soybeans,1995,24194,593,27328,14.14,Middle
Turkey,Soybeans,1995,24194,593,27328,17.64,Middle
Turkey,Wheat,1995,19315,593,27328,19.15,Middle
Turkey,Wheat,1995,19315,593,27328,10.93,Middle
Turkey,Wheat,1995,19315,593,27328,12.06,Middle
Turkey,Wheat,1995,19315,593,27328,14.14,Middle
Turkey,Wheat,1995,19315,593,27328,17.64,Middle
Turkey,Maize,1996,36396,593,30286,19.47,Middle
Turkey,Maize,1996,36396,593,30286,11.29,Middle
Turkey,Maize,1996,36396,593,30286,11.92,Middle
Turkey,Maize,1996,36396,593,30286,13.77,Middle
Turkey,Maize,1996,36396,593,30286,17.49,Middle
Turkey,Potatoes,1996,235756,593,30286,19.47,Middle
Turkey,Potatoes,1996,235756,593,30286,11.29,Middle
Turkey,Potatoes,1996,235756,593,30286,11.92,Middle
Turkey,Potatoes,1996,235756,593,30286,13.77,Middle
Turkey,Potatoes,1996,235756,593,30286,17.49,Middle
Turkey,"Rice, paddy",1996,51114,593,30286,19.47,Middle
Turkey,"Rice, paddy",1996,51114,593,30286,11.29,Middle
Turkey,"Rice, paddy",1996,51114,593,30286,11.92,Middle
Turkey,"Rice, paddy",1996,51114,593,30286,13.77,Middle
Turkey,"Rice, paddy",1996,51114,593,30286,17.49,Middle
Turkey,Soybeans,1996,24390,593,30286,19.47,Middle
Turkey,Soybeans,1996,24390,593,30286,11.29,Middle
Turkey,Soybeans,1996,24390,593,30286,11.92,Middle
Turkey,Soybeans,1996,24390,593,30286,13.77,Middle
Turkey,Soybeans,1996,24390,593,30286,17.49,Middle
Turkey,Wheat,1996,19852,593,30286,19.47,Middle
Turkey,Wheat,1996,19852,593,30286,11.29,Middle
Turkey,Wheat,1996,19852,593,30286,11.92,Middle
Turkey,Wheat,1996,19852,593,30286,13.77,Middle
Turkey,Wheat,1996,19852,593,30286,17.49,Middle
Turkey,Maize,1997,38247,593,34431,18.65,Middle
Turkey,Maize,1997,38247,593,34431,10.13,Middle
Turkey,Maize,1997,38247,593,34431,11.34,Middle
Turkey,Maize,1997,38247,593,34431,13.16,Middle
Turkey,Maize,1997,38247,593,34431,17.2,Middle
Turkey,Potatoes,1997,241821,593,34431,18.65,Middle
Turkey,Potatoes,1997,241821,593,34431,10.13,Middle
Turkey,Potatoes,1997,241821,593,34431,11.34,Middle
Turkey,Potatoes,1997,241821,593,34431,13.16,Middle
Turkey,Potatoes,1997,241821,593,34431,17.2,Middle
Turkey,"Rice, paddy",1997,50005,593,34431,18.65,Middle
Turkey,"Rice, paddy",1997,50005,593,34431,10.13,Middle
Turkey,"Rice, paddy",1997,50005,593,34431,11.34,Middle
Turkey,"Rice, paddy",1997,50005,593,34431,13.16,Middle
Turkey,"Rice, paddy",1997,50005,593,34431,17.2,Middle
Turkey,Soybeans,1997,21053,593,34431,18.65,Middle
Turkey,Soybeans,1997,21053,593,34431,10.13,Middle
Turkey,Soybeans,1997,21053,593,34431,11.34,Middle
Turkey,Soybeans,1997,21053,593,34431,13.16,Middle
Turkey,Soybeans,1997,21053,593,34431,17.2,Middle
Turkey,Wheat,1997,20174,593,34431,18.65,Middle
Turkey,Wheat,1997,20174,593,34431,10.13,Middle
Turkey,Wheat,1997,20174,593,34431,11.34,Middle
Turkey,Wheat,1997,20174,593,34431,13.16,Middle
Turkey,Wheat,1997,20174,593,34431,17.2,Middle
Turkey,Maize,1998,42192,593,30162,19.92,Middle
Turkey,Maize,1998,42192,593,30162,11.72,Middle
Turkey,Maize,1998,42192,593,30162,12.56,Middle
Turkey,Maize,1998,42192,593,30162,14.48,Middle
Turkey,Maize,1998,42192,593,30162,18.08,Middle
Turkey,Potatoes,1998,258890,593,30162,19.92,Middle
Turkey,Potatoes,1998,258890,593,30162,11.72,Middle
Turkey,Potatoes,1998,258890,593,30162,12.56,Middle
Turkey,Potatoes,1998,258890,593,30162,14.48,Middle
Turkey,Potatoes,1998,258890,593,30162,18.08,Middle
Turkey,"Rice, paddy",1998,52601,593,30162,19.92,Middle
Turkey,"Rice, paddy",1998,52601,593,30162,11.72,Middle
Turkey,"Rice, paddy",1998,52601,593,30162,12.56,Middle
Turkey,"Rice, paddy",1998,52601,593,30162,14.48,Middle
Turkey,"Rice, paddy",1998,52601,593,30162,18.08,Middle
Turkey,Soybeans,1998,26087,593,30162,19.92,Middle
Turkey,Soybeans,1998,26087,593,30162,11.72,Middle
Turkey,Soybeans,1998,26087,593,30162,12.56,Middle
Turkey,Soybeans,1998,26087,593,30162,14.48,Middle
Turkey,Soybeans,1998,26087,593,30162,18.08,Middle
Turkey,Wheat,1998,22564,593,30162,19.92,Middle
Turkey,Wheat,1998,22564,593,30162,11.72,Middle
Turkey,Wheat,1998,22564,593,30162,12.56,Middle
Turkey,Wheat,1998,22564,593,30162,14.48,Middle
Turkey,Wheat,1998,22564,593,30162,18.08,Middle
Turkey,Maize,1999,44376,593,33089,20.02,Middle
Turkey,Maize,1999,44376,593,33089,11.69,Middle
Turkey,Maize,1999,44376,593,33089,13.02,Middle
Turkey,Maize,1999,44376,593,33089,15,Middle
Turkey,Maize,1999,44376,593,33089,18.74,Middle
Turkey,Potatoes,1999,272975,593,33089,20.02,Middle
Turkey,Potatoes,1999,272975,593,33089,11.69,Middle
Turkey,Potatoes,1999,272975,593,33089,13.02,Middle
Turkey,Potatoes,1999,272975,593,33089,15,Middle
Turkey,Potatoes,1999,272975,593,33089,18.74,Middle
Turkey,"Rice, paddy",1999,52321,593,33089,20.02,Middle
Turkey,"Rice, paddy",1999,52321,593,33089,11.69,Middle
Turkey,"Rice, paddy",1999,52321,593,33089,13.02,Middle
Turkey,"Rice, paddy",1999,52321,593,33089,15,Middle
Turkey,"Rice, paddy",1999,52321,593,33089,18.74,Middle
Turkey,Soybeans,1999,27500,593,33089,20.02,Middle
Turkey,Soybeans,1999,27500,593,33089,11.69,Middle
Turkey,Soybeans,1999,27500,593,33089,13.02,Middle
Turkey,Soybeans,1999,27500,593,33089,15,Middle
Turkey,Soybeans,1999,27500,593,33089,18.74,Middle
Turkey,Wheat,1999,19409,593,33089,20.02,Middle
Turkey,Wheat,1999,19409,593,33089,11.69,Middle
Turkey,Wheat,1999,19409,593,33089,13.02,Middle
Turkey,Wheat,1999,19409,593,33089,15,Middle
Turkey,Wheat,1999,19409,593,33089,18.74,Middle
Turkey,Maize,2000,41605,593,33471,19.33,Middle
Turkey,Maize,2000,41605,593,33471,10.39,Middle
Turkey,Maize,2000,41605,593,33471,12.03,Middle
Turkey,Maize,2000,41605,593,33471,14.29,Middle
Turkey,Maize,2000,41605,593,33471,17.97,Middle
Turkey,Potatoes,2000,263762,593,33471,19.33,Middle
Turkey,Potatoes,2000,263762,593,33471,10.39,Middle
Turkey,Potatoes,2000,263762,593,33471,12.03,Middle
Turkey,Potatoes,2000,263762,593,33471,14.29,Middle
Turkey,Potatoes,2000,263762,593,33471,17.97,Middle
Turkey,"Rice, paddy",2000,60492,593,33471,19.33,Middle
Turkey,"Rice, paddy",2000,60492,593,33471,10.39,Middle
Turkey,"Rice, paddy",2000,60492,593,33471,12.03,Middle
Turkey,"Rice, paddy",2000,60492,593,33471,14.29,Middle
Turkey,"Rice, paddy",2000,60492,593,33471,17.97,Middle
Turkey,Soybeans,2000,29667,593,33471,19.33,Middle
Turkey,Soybeans,2000,29667,593,33471,10.39,Middle
Turkey,Soybeans,2000,29667,593,33471,12.03,Middle
Turkey,Soybeans,2000,29667,593,33471,14.29,Middle
Turkey,Soybeans,2000,29667,593,33471,17.97,Middle
Turkey,Wheat,2000,22928,593,33471,19.33,Middle
Turkey,Wheat,2000,22928,593,33471,10.39,Middle
Turkey,Wheat,2000,22928,593,33471,12.03,Middle
Turkey,Wheat,2000,22928,593,33471,14.29,Middle
Turkey,Wheat,2000,22928,593,33471,17.97,Middle
Turkey,Maize,2001,40063,593,25539,20.09,Middle
Turkey,Maize,2001,40063,593,25539,12.32,Middle
Turkey,Maize,2001,40063,593,25539,13.16,Middle
Turkey,Maize,2001,40063,593,25539,15.11,Middle
Turkey,Maize,2001,40063,593,25539,18.63,Middle
Turkey,Potatoes,2001,250409,593,25539,20.09,Middle
Turkey,Potatoes,2001,250409,593,25539,12.32,Middle
Turkey,Potatoes,2001,250409,593,25539,13.16,Middle
Turkey,Potatoes,2001,250409,593,25539,15.11,Middle
Turkey,Potatoes,2001,250409,593,25539,18.63,Middle
Turkey,"Rice, paddy",2001,61017,593,25539,20.09,Middle
Turkey,"Rice, paddy",2001,61017,593,25539,12.32,Middle
Turkey,"Rice, paddy",2001,61017,593,25539,13.16,Middle
Turkey,"Rice, paddy",2001,61017,593,25539,15.11,Middle
Turkey,"Rice, paddy",2001,61017,593,25539,18.63,Middle
Turkey,Soybeans,2001,33064,593,25539,20.09,Middle
Turkey,Soybeans,2001,33064,593,25539,12.32,Middle
Turkey,Soybeans,2001,33064,593,25539,13.16,Middle
Turkey,Soybeans,2001,33064,593,25539,15.11,Middle
Turkey,Soybeans,2001,33064,593,25539,18.63,Middle
Turkey,Wheat,2001,20765,593,25539,20.09,Middle
Turkey,Wheat,2001,20765,593,25539,12.32,Middle
Turkey,Wheat,2001,20765,593,25539,13.16,Middle
Turkey,Wheat,2001,20765,593,25539,15.11,Middle
Turkey,Wheat,2001,20765,593,25539,18.63,Middle
Turkey,Maize,2002,42163,593,27915,19.54,Middle
Turkey,Maize,2002,42163,593,27915,10.81,Middle
Turkey,Maize,2002,42163,593,27915,12.24,Middle
Turkey,Maize,2002,42163,593,27915,14.51,Middle
Turkey,Maize,2002,42163,593,27915,18.18,Middle
Turkey,Potatoes,2002,262966,593,27915,19.54,Middle
Turkey,Potatoes,2002,262966,593,27915,10.81,Middle
Turkey,Potatoes,2002,262966,593,27915,12.24,Middle
Turkey,Potatoes,2002,262966,593,27915,14.51,Middle
Turkey,Potatoes,2002,262966,593,27915,18.18,Middle
Turkey,"Rice, paddy",2002,60192,593,27915,19.54,Middle
Turkey,"Rice, paddy",2002,60192,593,27915,10.81,Middle
Turkey,"Rice, paddy",2002,60192,593,27915,12.24,Middle
Turkey,"Rice, paddy",2002,60192,593,27915,14.51,Middle
Turkey,"Rice, paddy",2002,60192,593,27915,18.18,Middle
Turkey,Soybeans,2002,29412,593,27915,19.54,Middle
Turkey,Soybeans,2002,29412,593,27915,10.81,Middle
Turkey,Soybeans,2002,29412,593,27915,12.24,Middle
Turkey,Soybeans,2002,29412,593,27915,14.51,Middle
Turkey,Soybeans,2002,29412,593,27915,18.18,Middle
Turkey,Wheat,2002,21006,593,27915,19.54,Middle
Turkey,Wheat,2002,21006,593,27915,10.81,Middle
Turkey,Wheat,2002,21006,593,27915,12.24,Middle
Turkey,Wheat,2002,21006,593,27915,14.51,Middle
Turkey,Wheat,2002,21006,593,27915,18.18,Middle
Turkey,Maize,2004,55076,593,28831,19.48,Middle
Turkey,Maize,2004,55076,593,28831,10.99,Middle
Turkey,Maize,2004,55076,593,28831,12.26,Middle
Turkey,Maize,2004,55076,593,28831,14.23,Middle
Turkey,Maize,2004,55076,593,28831,17.97,Middle
Turkey,Potatoes,2004,268306,593,28831,19.48,Middle
Turkey,Potatoes,2004,268306,593,28831,10.99,Middle
Turkey,Potatoes,2004,268306,593,28831,12.26,Middle
Turkey,Potatoes,2004,268306,593,28831,14.23,Middle
Turkey,Potatoes,2004,268306,593,28831,17.97,Middle
Turkey,"Rice, paddy",2004,70010,593,28831,19.48,Middle
Turkey,"Rice, paddy",2004,70010,593,28831,10.99,Middle
Turkey,"Rice, paddy",2004,70010,593,28831,12.26,Middle
Turkey,"Rice, paddy",2004,70010,593,28831,14.23,Middle
Turkey,"Rice, paddy",2004,70010,593,28831,17.97,Middle
Turkey,Soybeans,2004,35714,593,28831,19.48,Middle
Turkey,Soybeans,2004,35714,593,28831,10.99,Middle
Turkey,Soybeans,2004,35714,593,28831,12.26,Middle
Turkey,Soybeans,2004,35714,593,28831,14.23,Middle
Turkey,Soybeans,2004,35714,593,28831,17.97,Middle
Turkey,Wheat,2004,22658,593,28831,19.48,Middle
Turkey,Wheat,2004,22658,593,28831,10.99,Middle
Turkey,Wheat,2004,22658,593,28831,12.26,Middle
Turkey,Wheat,2004,22658,593,28831,14.23,Middle
Turkey,Wheat,2004,22658,593,28831,17.97,Middle
Turkey,Maize,2005,70000,593,40332,19.44,Middle
Turkey,Maize,2005,70000,593,40332,11.24,Middle
Turkey,Maize,2005,70000,593,40332,12.2,Middle
Turkey,Maize,2005,70000,593,40332,14.23,Middle
Turkey,Maize,2005,70000,593,40332,17.78,Middle
Turkey,Potatoes,2005,266540,593,40332,19.44,Middle
Turkey,Potatoes,2005,266540,593,40332,11.24,Middle
Turkey,Potatoes,2005,266540,593,40332,12.2,Middle
Turkey,Potatoes,2005,266540,593,40332,14.23,Middle
Turkey,Potatoes,2005,266540,593,40332,17.78,Middle
Turkey,"Rice, paddy",2005,70664,593,40332,19.44,Middle
Turkey,"Rice, paddy",2005,70664,593,40332,11.24,Middle
Turkey,"Rice, paddy",2005,70664,593,40332,12.2,Middle
Turkey,"Rice, paddy",2005,70664,593,40332,14.23,Middle
Turkey,"Rice, paddy",2005,70664,593,40332,17.78,Middle
Turkey,Soybeans,2005,33721,593,40332,19.44,Middle
Turkey,Soybeans,2005,33721,593,40332,11.24,Middle
Turkey,Soybeans,2005,33721,593,40332,12.2,Middle
Turkey,Soybeans,2005,33721,593,40332,14.23,Middle
Turkey,Soybeans,2005,33721,593,40332,17.78,Middle
Turkey,Wheat,2005,23309,593,40332,19.44,Middle
Turkey,Wheat,2005,23309,593,40332,11.24,Middle
Turkey,Wheat,2005,23309,593,40332,12.2,Middle
Turkey,Wheat,2005,23309,593,40332,14.23,Middle
Turkey,Wheat,2005,23309,593,40332,17.78,Middle
Turkey,Maize,2006,72139,593,27421,19.44,Middle
Turkey,Maize,2006,72139,593,27421,11.12,Middle
Turkey,Maize,2006,72139,593,27421,11.96,Middle
Turkey,Maize,2006,72139,593,27421,14.11,Middle
Turkey,Maize,2006,72139,593,27421,17.71,Middle
Turkey,Potatoes,2006,276077,593,27421,19.44,Middle
Turkey,Potatoes,2006,276077,593,27421,11.12,Middle
Turkey,Potatoes,2006,276077,593,27421,11.96,Middle
Turkey,Potatoes,2006,276077,593,27421,14.11,Middle
Turkey,Potatoes,2006,276077,593,27421,17.71,Middle
Turkey,"Rice, paddy",2006,70273,593,27421,19.44,Middle
Turkey,"Rice, paddy",2006,70273,593,27421,11.12,Middle
Turkey,"Rice, paddy",2006,70273,593,27421,11.96,Middle
Turkey,"Rice, paddy",2006,70273,593,27421,14.11,Middle
Turkey,"Rice, paddy",2006,70273,593,27421,17.71,Middle
Turkey,Soybeans,2006,39688,593,27421,19.44,Middle
Turkey,Soybeans,2006,39688,593,27421,11.12,Middle
Turkey,Soybeans,2006,39688,593,27421,11.96,Middle
Turkey,Soybeans,2006,39688,593,27421,14.11,Middle
Turkey,Soybeans,2006,39688,593,27421,17.71,Middle
Turkey,Wheat,2006,23595,593,27421,19.44,Middle
Turkey,Wheat,2006,23595,593,27421,11.12,Middle
Turkey,Wheat,2006,23595,593,27421,11.96,Middle
Turkey,Wheat,2006,23595,593,27421,14.11,Middle
Turkey,Wheat,2006,23595,593,27421,17.71,Middle
Turkey,Maize,2007,68381,593,48715.51,19.82,Middle
Turkey,Maize,2007,68381,593,48715.51,11.87,Middle
Turkey,Maize,2007,68381,593,48715.51,12.91,Middle
Turkey,Maize,2007,68381,593,48715.51,14.98,Middle
Turkey,Maize,2007,68381,593,48715.51,18.6,Middle
Turkey,Potatoes,2007,276422,593,48715.51,19.82,Middle
Turkey,Potatoes,2007,276422,593,48715.51,11.87,Middle
Turkey,Potatoes,2007,276422,593,48715.51,12.91,Middle
Turkey,Potatoes,2007,276422,593,48715.51,14.98,Middle
Turkey,Potatoes,2007,276422,593,48715.51,18.6,Middle
Turkey,"Rice, paddy",2007,69084,593,48715.51,19.82,Middle
Turkey,"Rice, paddy",2007,69084,593,48715.51,11.87,Middle
Turkey,"Rice, paddy",2007,69084,593,48715.51,12.91,Middle
Turkey,"Rice, paddy",2007,69084,593,48715.51,14.98,Middle
Turkey,"Rice, paddy",2007,69084,593,48715.51,18.6,Middle
Turkey,Soybeans,2007,35350,593,48715.51,19.82,Middle
Turkey,Soybeans,2007,35350,593,48715.51,11.87,Middle
Turkey,Soybeans,2007,35350,593,48715.51,12.91,Middle
Turkey,Soybeans,2007,35350,593,48715.51,14.98,Middle
Turkey,Soybeans,2007,35350,593,48715.51,18.6,Middle
Turkey,Wheat,2007,21675,593,48715.51,19.82,Middle
Turkey,Wheat,2007,21675,593,48715.51,11.87,Middle
Turkey,Wheat,2007,21675,593,48715.51,12.91,Middle
Turkey,Wheat,2007,21675,593,48715.51,14.98,Middle
Turkey,Wheat,2007,21675,593,48715.51,18.6,Middle
Turkey,Maize,2008,71988,593,37640.2,19.92,Middle
Turkey,Maize,2008,71988,593,37640.2,11.33,Middle
Turkey,Maize,2008,71988,593,37640.2,12.7,Middle
Turkey,Maize,2008,71988,593,37640.2,14.91,Middle
Turkey,Maize,2008,71988,593,37640.2,18.47,Middle
